rate,conditioner,kernel,profile,block,mean_us,p95_us,p99_us,max_us,state_bytes,observed_allocations,reset_partition_exact,measured_blocks,total_latency_samples,scope
44100,fir129-p18000-s20000,kaiser-g16,edge,128,34.66,34.8,34.8,34.8,1088192,0,true,5,80,candidate only; not complete A1+B1/plugin callback
44100,fir129-p18000-s20000,kaiser-g16,edge,256,69.18,69.3,69.3,69.3,1088192,0,true,5,80,candidate only; not complete A1+B1/plugin callback
44100,fir129-p18000-s20000,kaiser-g16,edge,257,69.46,69.6,69.6,69.6,1088192,0,true,5,80,candidate only; not complete A1+B1/plugin callback
44100,fir129-p18000-s20000,kaiser-g16,edge,512,140.94,147.9,147.9,147.9,1088192,0,true,5,80,candidate only; not complete A1+B1/plugin callback
44100,fir129-p18000-s20000,kaiser-g16,edge,1024,282.3,290.2,290.2,290.2,1088192,0,true,5,80,candidate only; not complete A1+B1/plugin callback
44100,fir129-p18000-s20000,kaiser-g16,overlap-reference,32,9.0746,9.6,17.1,28,1088192,0,true,500,80,candidate only; not complete A1+B1/plugin callback
44100,fir129-p18000-s20000,kaiser-g16,overlap-reference,64,18.0484,19.4,34.6,41.7,1088192,0,true,500,80,candidate only; not complete A1+B1/plugin callback
44100,fir129-p18000-s20000,kaiser-g16,overlap-reference,128,36.1648,41.1,53.4,82.7,1088192,0,true,500,80,candidate only; not complete A1+B1/plugin callback
44100,fir129-p18000-s20000,kaiser-g16,overlap-reference,256,72.4684,87.4,94.8,123.6,1088192,0,true,500,80,candidate only; not complete A1+B1/plugin callback
44100,fir129-p18000-s20000,kaiser-g16,overlap-reference,257,74.5304,89.9,132.7,486.8,1088192,0,true,500,80,candidate only; not complete A1+B1/plugin callback
44100,fir129-p18000-s20000,kaiser-g16,overlap-reference,512,145.765,173.1,187.9,281.3,1088192,0,true,500,80,candidate only; not complete A1+B1/plugin callback
44100,fir129-p18000-s20000,kaiser-g16,overlap-reference,1024,298.726,345.7,544,625,1088192,0,true,500,80,candidate only; not complete A1+B1/plugin callback
44100,fir129-p18000-s20000,kaiser-g16,sustained-edge,32,8.68,8.7,8.7,8.7,1088192,0,true,5,80,candidate only; not complete A1+B1/plugin callback
44100,fir129-p18000-s20000,kaiser-g16,sustained-edge,64,17.86,20.2,20.2,20.2,1088192,0,true,5,80,candidate only; not complete A1+B1/plugin callback
44100,fir129-p18000-s20000,kaiser-g16,sustained-edge,128,34.6,34.8,34.8,34.8,1088192,0,true,5,80,candidate only; not complete A1+B1/plugin callback
44100,fir129-p18000-s20000,kaiser-g16,sustained-edge,256,76.48,103.2,103.2,103.2,1088192,0,true,5,80,candidate only; not complete A1+B1/plugin callback
44100,fir129-p18000-s20000,kaiser-g16,sustained-edge,257,69.92,70.4,70.4,70.4,1088192,0,true,5,80,candidate only; not complete A1+B1/plugin callback
44100,fir129-p18000-s20000,kaiser-g16,sustained-edge,512,142.16,149.7,149.7,149.7,1088192,0,true,5,80,candidate only; not complete A1+B1/plugin callback
44100,fir129-p18000-s20000,kaiser-g16,sustained-edge,1024,291.26,296.4,296.4,296.4,1088192,0,true,5,80,candidate only; not complete A1+B1/plugin callback
44100,iir-p18000-s21609,kaiser-g32,reference,32,13.56,13.7,13.7,13.7,2136152,0,true,5,32,candidate only; not complete A1+B1/plugin callback
44100,iir-p18000-s21609,kaiser-g32,reference,64,26.84,27.1,27.1,27.1,2136152,0,true,5,32,candidate only; not complete A1+B1/plugin callback
44100,iir-p18000-s21609,kaiser-g32,reference,128,38.24,54.1,54.1,54.1,2136152,0,true,5,32,candidate only; not complete A1+B1/plugin callback
44100,iir-p18000-s21609,kaiser-g32,reference,256,47.98,49.1,49.1,49.1,2136152,0,true,5,32,candidate only; not complete A1+B1/plugin callback
44100,iir-p18000-s21609,kaiser-g32,reference,257,48.12,48.9,48.9,48.9,2136152,0,true,5,32,candidate only; not complete A1+B1/plugin callback
44100,iir-p18000-s21609,kaiser-g32,reference,512,109.3,137.1,137.1,137.1,2136152,0,true,5,32,candidate only; not complete A1+B1/plugin callback
44100,iir-p18000-s21609,kaiser-g32,reference,1024,213.76,247.6,247.6,247.6,2136152,0,true,5,32,candidate only; not complete A1+B1/plugin callback
44100,iir-p18000-s21609,kaiser-g32,edge,32,6.62,6.7,6.7,6.7,2136152,0,true,5,32,candidate only; not complete A1+B1/plugin callback
44100,iir-p18000-s21609,kaiser-g32,edge,64,13.12,13.3,13.3,13.3,2136152,0,true,5,32,candidate only; not complete A1+B1/plugin callback
44100,iir-p18000-s21609,kaiser-g32,edge,128,25.12,26.3,26.3,26.3,2136152,0,true,5,32,candidate only; not complete A1+B1/plugin callback
44100,iir-p18000-s21609,kaiser-g32,edge,256,47.88,48.7,48.7,48.7,2136152,0,true,5,32,candidate only; not complete A1+B1/plugin callback
44100,iir-p18000-s21609,kaiser-g32,edge,257,48.1,48.8,48.8,48.8,2136152,0,true,5,32,candidate only; not complete A1+B1/plugin callback
44100,iir-p18000-s21609,kaiser-g32,edge,512,106.82,123.3,123.3,123.3,2136152,0,true,5,32,candidate only; not complete A1+B1/plugin callback
44100,iir-p18000-s21609,kaiser-g32,edge,1024,221.16,272.8,272.8,272.8,2136152,0,true,5,32,candidate only; not complete A1+B1/plugin callback
44100,iir-p18000-s21609,kaiser-g32,overlap-reference,32,6.4232,7.1,8.3,36.8,2136152,0,true,500,32,candidate only; not complete A1+B1/plugin callback
44100,iir-p18000-s21609,kaiser-g32,overlap-reference,64,14.9832,28.2,29.1,58.6,2136152,0,true,500,32,candidate only; not complete A1+B1/plugin callback
44100,iir-p18000-s21609,kaiser-g32,overlap-reference,128,28.3826,55.6,58.4,91.2,2136152,0,true,500,32,candidate only; not complete A1+B1/plugin callback
44100,iir-p18000-s21609,kaiser-g32,overlap-reference,256,57.553,110.9,115.9,142.7,2136152,0,true,500,32,candidate only; not complete A1+B1/plugin callback
44100,iir-p18000-s21609,kaiser-g32,overlap-reference,257,52.2796,64.6,73.5,105.8,2136152,0,true,500,32,candidate only; not complete A1+B1/plugin callback
44100,iir-p18000-s21609,kaiser-g32,overlap-reference,512,110.524,171.6,229.2,403.5,2136152,0,true,500,32,candidate only; not complete A1+B1/plugin callback
44100,iir-p18000-s21609,kaiser-g32,overlap-reference,1024,229.184,443.7,471.1,504.1,2136152,0,true,500,32,candidate only; not complete A1+B1/plugin callback
44100,iir-p18000-s21609,kaiser-g32,sustained-edge,32,13.9,14,14,14,2136152,0,true,5,32,candidate only; not complete A1+B1/plugin callback
44100,iir-p18000-s21609,kaiser-g32,sustained-edge,64,32.96,54.8,54.8,54.8,2136152,0,true,5,32,candidate only; not complete A1+B1/plugin callback
44100,iir-p18000-s21609,kaiser-g32,sustained-edge,128,38.14,82.3,82.3,82.3,2136152,0,true,5,32,candidate only; not complete A1+B1/plugin callback
44100,iir-p18000-s21609,kaiser-g32,sustained-edge,256,48.1,48.9,48.9,48.9,2136152,0,true,5,32,candidate only; not complete A1+B1/plugin callback
44100,iir-p18000-s21609,kaiser-g32,sustained-edge,257,48.4,49.5,49.5,49.5,2136152,0,true,5,32,candidate only; not complete A1+B1/plugin callback
44100,iir-p18000-s21609,kaiser-g32,sustained-edge,512,99.66,108.4,108.4,108.4,2136152,0,true,5,32,candidate only; not complete A1+B1/plugin callback
44100,iir-p18000-s21609,kaiser-g32,sustained-edge,1024,200.6,208.6,208.6,208.6,2136152,0,true,5,32,candidate only; not complete A1+B1/plugin callback
44100,fir65-p18000-s21609,kaiser-g16,reference,32,5.96,6,6,6,1087680,0,true,5,48,candidate only; not complete A1+B1/plugin callback
44100,fir65-p18000-s21609,kaiser-g16,reference,64,11.88,11.9,11.9,11.9,1087680,0,true,5,48,candidate only; not complete A1+B1/plugin callback
44100,fir65-p18000-s21609,kaiser-g16,reference,128,23.74,23.9,23.9,23.9,1087680,0,true,5,48,candidate only; not complete A1+B1/plugin callback
44100,fir65-p18000-s21609,kaiser-g16,reference,256,47.52,47.9,47.9,47.9,1087680,0,true,5,48,candidate only; not complete A1+B1/plugin callback
44100,fir65-p18000-s21609,kaiser-g16,reference,257,47.72,48.1,48.1,48.1,1087680,0,true,5,48,candidate only; not complete A1+B1/plugin callback
44100,fir65-p18000-s21609,kaiser-g16,reference,512,97.38,103.5,103.5,103.5,1087680,0,true,5,48,candidate only; not complete A1+B1/plugin callback
44100,fir65-p18000-s21609,kaiser-g16,reference,1024,195.16,203,203,203,1087680,0,true,5,48,candidate only; not complete A1+B1/plugin callback
44100,fir65-p18000-s21609,kaiser-g16,edge,32,5.96,6,6,6,1087680,0,true,5,48,candidate only; not complete A1+B1/plugin callback
44100,fir65-p18000-s21609,kaiser-g16,edge,64,15.52,30.1,30.1,30.1,1087680,0,true,5,48,candidate only; not complete A1+B1/plugin callback
44100,fir65-p18000-s21609,kaiser-g16,edge,128,23.74,23.8,23.8,23.8,1087680,0,true,5,48,candidate only; not complete A1+B1/plugin callback
44100,fir65-p18000-s21609,kaiser-g16,edge,256,52.78,73.9,73.9,73.9,1087680,0,true,5,48,candidate only; not complete A1+B1/plugin callback
44100,fir65-p18000-s21609,kaiser-g16,edge,257,47.66,47.8,47.8,47.8,1087680,0,true,5,48,candidate only; not complete A1+B1/plugin callback
44100,fir65-p18000-s21609,kaiser-g16,edge,512,101.82,114.4,114.4,114.4,1087680,0,true,5,48,candidate only; not complete A1+B1/plugin callback
44100,fir65-p18000-s21609,kaiser-g16,edge,1024,195.16,208.3,208.3,208.3,1087680,0,true,5,48,candidate only; not complete A1+B1/plugin callback
44100,fir65-p18000-s21609,kaiser-g16,overlap-reference,32,6.3056,6.8,7.2,41.2,1087680,0,true,500,48,candidate only; not complete A1+B1/plugin callback
44100,fir65-p18000-s21609,kaiser-g16,overlap-reference,64,12.588,13.7,17.1,44.2,1087680,0,true,500,48,candidate only; not complete A1+B1/plugin callback
44100,fir65-p18000-s21609,kaiser-g16,overlap-reference,128,25.069,27.3,53.7,63.9,1087680,0,true,500,48,candidate only; not complete A1+B1/plugin callback
44100,fir65-p18000-s21609,kaiser-g16,overlap-reference,256,50.745,60,86.3,114.4,1087680,0,true,500,48,candidate only; not complete A1+B1/plugin callback
44100,fir65-p18000-s21609,kaiser-g16,overlap-reference,257,50.2306,55.1,85.8,101.6,1087680,0,true,500,48,candidate only; not complete A1+B1/plugin callback
44100,fir65-p18000-s21609,kaiser-g16,overlap-reference,512,99.9874,112.1,136.7,152.2,1087680,0,true,500,48,candidate only; not complete A1+B1/plugin callback
44100,fir65-p18000-s21609,kaiser-g16,overlap-reference,1024,205.577,236.9,370.8,456.3,1087680,0,true,500,48,candidate only; not complete A1+B1/plugin callback
44100,fir65-p18000-s21609,kaiser-g16,sustained-edge,32,5.94,6,6,6,1087680,0,true,5,48,candidate only; not complete A1+B1/plugin callback
44100,fir65-p18000-s21609,kaiser-g16,sustained-edge,64,11.84,11.9,11.9,11.9,1087680,0,true,5,48,candidate only; not complete A1+B1/plugin callback
44100,fir65-p18000-s21609,kaiser-g16,sustained-edge,128,23.74,23.8,23.8,23.8,1087680,0,true,5,48,candidate only; not complete A1+B1/plugin callback
44100,fir65-p18000-s21609,kaiser-g16,sustained-edge,256,47.48,47.7,47.7,47.7,1087680,0,true,5,48,candidate only; not complete A1+B1/plugin callback
44100,fir65-p18000-s21609,kaiser-g16,sustained-edge,257,47.74,47.9,47.9,47.9,1087680,0,true,5,48,candidate only; not complete A1+B1/plugin callback
44100,fir65-p18000-s21609,kaiser-g16,sustained-edge,512,97.48,105.3,105.3,105.3,1087680,0,true,5,48,candidate only; not complete A1+B1/plugin callback
44100,fir65-p18000-s21609,kaiser-g16,sustained-edge,1024,194.58,201.2,201.2,201.2,1087680,0,true,5,48,candidate only; not complete A1+B1/plugin callback
44100,fir129-p18000-s21609,kaiser-g16,reference,32,8.74,8.8,8.8,8.8,1088192,0,true,5,80,candidate only; not complete A1+B1/plugin callback
44100,fir129-p18000-s21609,kaiser-g16,reference,64,17.32,17.4,17.4,17.4,1088192,0,true,5,80,candidate only; not complete A1+B1/plugin callback
44100,fir129-p18000-s21609,kaiser-g16,reference,128,34.66,34.9,34.9,34.9,1088192,0,true,5,80,candidate only; not complete A1+B1/plugin callback
44100,fir129-p18000-s21609,kaiser-g16,reference,256,69.24,69.6,69.6,69.6,1088192,0,true,5,80,candidate only; not complete A1+B1/plugin callback
44100,fir129-p18000-s21609,kaiser-g16,reference,257,69.54,69.9,69.9,69.9,1088192,0,true,5,80,candidate only; not complete A1+B1/plugin callback
44100,fir129-p18000-s21609,kaiser-g16,reference,512,140.72,148.1,148.1,148.1,1088192,0,true,5,80,candidate only; not complete A1+B1/plugin callback
44100,fir129-p18000-s21609,kaiser-g16,reference,1024,285.3,300.8,300.8,300.8,1088192,0,true,5,80,candidate only; not complete A1+B1/plugin callback
44100,fir129-p18000-s21609,kaiser-g16,edge,32,8.68,8.7,8.7,8.7,1088192,0,true,5,80,candidate only; not complete A1+B1/plugin callback
44100,fir129-p18000-s21609,kaiser-g16,edge,64,18.38,22.7,22.7,22.7,1088192,0,true,5,80,candidate only; not complete A1+B1/plugin callback
44100,fir129-p18000-s21609,kaiser-g16,edge,128,34.68,34.7,34.7,34.7,1088192,0,true,5,80,candidate only; not complete A1+B1/plugin callback
44100,fir129-p18000-s21609,kaiser-g16,edge,256,74.92,85.4,85.4,85.4,1088192,0,true,5,80,candidate only; not complete A1+B1/plugin callback
44100,fir129-p18000-s21609,kaiser-g16,edge,257,69.6,69.7,69.7,69.7,1088192,0,true,5,80,candidate only; not complete A1+B1/plugin callback
44100,fir129-p18000-s21609,kaiser-g16,edge,512,143.92,153.9,153.9,153.9,1088192,0,true,5,80,candidate only; not complete A1+B1/plugin callback
44100,fir129-p18000-s21609,kaiser-g16,edge,1024,283.26,292.4,292.4,292.4,1088192,0,true,5,80,candidate only; not complete A1+B1/plugin callback
44100,fir129-p18000-s21609,kaiser-g16,overlap-reference,32,9.096,9.5,14.9,48.8,1088192,0,true,500,80,candidate only; not complete A1+B1/plugin callback
44100,fir129-p18000-s21609,kaiser-g16,overlap-reference,64,17.9974,19.2,30.6,34.7,1088192,0,true,500,80,candidate only; not complete A1+B1/plugin callback
44100,fir129-p18000-s21609,kaiser-g16,overlap-reference,128,36.2978,40.9,55.1,72.2,1088192,0,true,500,80,candidate only; not complete A1+B1/plugin callback
44100,fir129-p18000-s21609,kaiser-g16,overlap-reference,256,72.2622,81,106,138.6,1088192,0,true,500,80,candidate only; not complete A1+B1/plugin callback
44100,fir129-p18000-s21609,kaiser-g16,overlap-reference,257,72.9166,87.2,107.5,159.5,1088192,0,true,500,80,candidate only; not complete A1+B1/plugin callback
44100,fir129-p18000-s21609,kaiser-g16,overlap-reference,512,144.811,162.8,174.3,258.6,1088192,0,true,500,80,candidate only; not complete A1+B1/plugin callback
44100,fir129-p18000-s21609,kaiser-g16,overlap-reference,1024,290.011,321.5,345.6,399.8,1088192,0,true,500,80,candidate only; not complete A1+B1/plugin callback
44100,fir129-p18000-s21609,kaiser-g16,sustained-edge,32,8.68,8.8,8.8,8.8,1088192,0,true,5,80,candidate only; not complete A1+B1/plugin callback
44100,fir129-p18000-s21609,kaiser-g16,sustained-edge,64,17.32,17.4,17.4,17.4,1088192,0,true,5,80,candidate only; not complete A1+B1/plugin callback
44100,fir129-p18000-s21609,kaiser-g16,sustained-edge,128,34.62,34.7,34.7,34.7,1088192,0,true,5,80,candidate only; not complete A1+B1/plugin callback
44100,fir129-p18000-s21609,kaiser-g16,sustained-edge,256,72.62,86.5,86.5,86.5,1088192,0,true,5,80,candidate only; not complete A1+B1/plugin callback
44100,fir129-p18000-s21609,kaiser-g16,sustained-edge,257,69.52,69.8,69.8,69.8,1088192,0,true,5,80,candidate only; not complete A1+B1/plugin callback
44100,fir129-p18000-s21609,kaiser-g16,sustained-edge,512,141.12,149.9,149.9,149.9,1088192,0,true,5,80,candidate only; not complete A1+B1/plugin callback
44100,fir129-p18000-s21609,kaiser-g16,sustained-edge,1024,289.56,311.9,311.9,311.9,1088192,0,true,5,80,candidate only; not complete A1+B1/plugin callback
48000,iir-p16000-s18000,kaiser-g8,reference,32,5.32,5.4,5.4,5.4,563864,0,true,5,8,candidate only; not complete A1+B1/plugin callback
48000,iir-p16000-s18000,kaiser-g8,reference,64,7.96,8,8,8,563864,0,true,5,8,candidate only; not complete A1+B1/plugin callback
48000,iir-p16000-s18000,kaiser-g8,reference,128,15.98,16.1,16.1,16.1,563864,0,true,5,8,candidate only; not complete A1+B1/plugin callback
48000,iir-p16000-s18000,kaiser-g8,reference,256,42.7,43.2,43.2,43.2,563864,0,true,5,8,candidate only; not complete A1+B1/plugin callback
48000,iir-p16000-s18000,kaiser-g8,reference,257,43.48,43.6,43.6,43.6,563864,0,true,5,8,candidate only; not complete A1+B1/plugin callback
48000,iir-p16000-s18000,kaiser-g8,reference,512,71.66,87.1,87.1,87.1,563864,0,true,5,8,candidate only; not complete A1+B1/plugin callback
48000,iir-p16000-s18000,kaiser-g8,reference,1024,149.66,173.6,173.6,173.6,563864,0,true,5,8,candidate only; not complete A1+B1/plugin callback
48000,iir-p16000-s18000,kaiser-g8,edge,32,4.66,4.7,4.7,4.7,563864,0,true,5,8,candidate only; not complete A1+B1/plugin callback
48000,iir-p16000-s18000,kaiser-g8,edge,64,9.24,9.3,9.3,9.3,563864,0,true,5,8,candidate only; not complete A1+B1/plugin callback
48000,iir-p16000-s18000,kaiser-g8,edge,128,19.4,19.5,19.5,19.5,563864,0,true,5,8,candidate only; not complete A1+B1/plugin callback
48000,iir-p16000-s18000,kaiser-g8,edge,256,39.7,50.5,50.5,50.5,563864,0,true,5,8,candidate only; not complete A1+B1/plugin callback
48000,iir-p16000-s18000,kaiser-g8,edge,257,37.7,38.2,38.2,38.2,563864,0,true,5,8,candidate only; not complete A1+B1/plugin callback
48000,iir-p16000-s18000,kaiser-g8,edge,512,76.28,82.2,82.2,82.2,563864,0,true,5,8,candidate only; not complete A1+B1/plugin callback
48000,iir-p16000-s18000,kaiser-g8,edge,1024,135.84,163.5,163.5,163.5,563864,0,true,5,8,candidate only; not complete A1+B1/plugin callback
48000,iir-p16000-s18000,kaiser-g8,overlap-reference,32,3.4334,4.1,5,33.7,563864,0,true,500,8,candidate only; not complete A1+B1/plugin callback
48000,iir-p16000-s18000,kaiser-g8,overlap-reference,64,7.6878,10.6,10.7,34.9,563864,0,true,500,8,candidate only; not complete A1+B1/plugin callback
48000,iir-p16000-s18000,kaiser-g8,overlap-reference,128,14.3804,21.1,21.3,46.4,563864,0,true,500,8,candidate only; not complete A1+B1/plugin callback
48000,iir-p16000-s18000,kaiser-g8,overlap-reference,256,30.0128,42.7,52.7,67.8,563864,0,true,500,8,candidate only; not complete A1+B1/plugin callback
48000,iir-p16000-s18000,kaiser-g8,overlap-reference,257,30.254,42.6,57.9,93.4,563864,0,true,500,8,candidate only; not complete A1+B1/plugin callback
48000,iir-p16000-s18000,kaiser-g8,overlap-reference,512,58.9176,84.6,93.2,113.8,563864,0,true,500,8,candidate only; not complete A1+B1/plugin callback
48000,iir-p16000-s18000,kaiser-g8,overlap-reference,1024,118.784,168.8,191.9,215.1,563864,0,true,500,8,candidate only; not complete A1+B1/plugin callback
48000,iir-p16000-s18000,kaiser-g8,sustained-edge,32,3.36,3.6,3.6,3.6,563864,0,true,5,8,candidate only; not complete A1+B1/plugin callback
48000,iir-p16000-s18000,kaiser-g8,sustained-edge,64,6.48,6.6,6.6,6.6,563864,0,true,5,8,candidate only; not complete A1+B1/plugin callback
48000,iir-p16000-s18000,kaiser-g8,sustained-edge,128,13.22,14.4,14.4,14.4,563864,0,true,5,8,candidate only; not complete A1+B1/plugin callback
48000,iir-p16000-s18000,kaiser-g8,sustained-edge,256,26.2,27.4,27.4,27.4,563864,0,true,5,8,candidate only; not complete A1+B1/plugin callback
48000,iir-p16000-s18000,kaiser-g8,sustained-edge,257,26.36,27.6,27.6,27.6,563864,0,true,5,8,candidate only; not complete A1+B1/plugin callback
48000,iir-p16000-s18000,kaiser-g8,sustained-edge,512,59.74,90.2,90.2,90.2,563864,0,true,5,8,candidate only; not complete A1+B1/plugin callback
48000,iir-p16000-s18000,kaiser-g8,sustained-edge,1024,104.98,107.4,107.4,107.4,563864,0,true,5,8,candidate only; not complete A1+B1/plugin callback
48000,fir129-p16000-s18000,kaiser-g8,reference,32,7.38,7.4,7.4,7.4,563776,0,true,5,72,candidate only; not complete A1+B1/plugin callback
48000,fir129-p16000-s18000,kaiser-g8,reference,64,14.82,14.9,14.9,14.9,563776,0,true,5,72,candidate only; not complete A1+B1/plugin callback
48000,fir129-p16000-s18000,kaiser-g8,reference,128,29.66,29.7,29.7,29.7,563776,0,true,5,72,candidate only; not complete A1+B1/plugin callback
48000,fir129-p16000-s18000,kaiser-g8,reference,256,59.4,60.1,60.1,60.1,563776,0,true,5,72,candidate only; not complete A1+B1/plugin callback
48000,fir129-p16000-s18000,kaiser-g8,reference,257,59.52,59.6,59.6,59.6,563776,0,true,5,72,candidate only; not complete A1+B1/plugin callback
48000,fir129-p16000-s18000,kaiser-g8,reference,512,118.98,121,121,121,563776,0,true,5,72,candidate only; not complete A1+B1/plugin callback
48000,fir129-p16000-s18000,kaiser-g8,reference,1024,242.82,264.7,264.7,264.7,563776,0,true,5,72,candidate only; not complete A1+B1/plugin callback
48000,fir129-p16000-s18000,kaiser-g8,edge,32,7.4,7.5,7.5,7.5,563776,0,true,5,72,candidate only; not complete A1+B1/plugin callback
48000,fir129-p16000-s18000,kaiser-g8,edge,64,14.78,14.8,14.8,14.8,563776,0,true,5,72,candidate only; not complete A1+B1/plugin callback
48000,fir129-p16000-s18000,kaiser-g8,edge,128,29.64,29.7,29.7,29.7,563776,0,true,5,72,candidate only; not complete A1+B1/plugin callback
48000,fir129-p16000-s18000,kaiser-g8,edge,256,59.24,59.4,59.4,59.4,563776,0,true,5,72,candidate only; not complete A1+B1/plugin callback
48000,fir129-p16000-s18000,kaiser-g8,edge,257,59.5,59.7,59.7,59.7,563776,0,true,5,72,candidate only; not complete A1+B1/plugin callback
48000,fir129-p16000-s18000,kaiser-g8,edge,512,118.52,118.7,118.7,118.7,563776,0,true,5,72,candidate only; not complete A1+B1/plugin callback
48000,fir129-p16000-s18000,kaiser-g8,edge,1024,243.22,265.1,265.1,265.1,563776,0,true,5,72,candidate only; not complete A1+B1/plugin callback
48000,fir129-p16000-s18000,kaiser-g8,overlap-reference,32,7.55,7.5,7.7,37.5,563776,0,true,500,72,candidate only; not complete A1+B1/plugin callback
48000,fir129-p16000-s18000,kaiser-g8,overlap-reference,64,15.0336,15,15.6,49.8,563776,0,true,500,72,candidate only; not complete A1+B1/plugin callback
48000,fir129-p16000-s18000,kaiser-g8,overlap-reference,128,30.1458,29.9,58,65.4,563776,0,true,500,72,candidate only; not complete A1+B1/plugin callback
48000,fir129-p16000-s18000,kaiser-g8,overlap-reference,256,60.5268,71.6,88.7,135.8,563776,0,true,500,72,candidate only; not complete A1+B1/plugin callback
48000,fir129-p16000-s18000,kaiser-g8,overlap-reference,257,60.426,60.2,88,103.2,563776,0,true,500,72,candidate only; not complete A1+B1/plugin callback
48000,fir129-p16000-s18000,kaiser-g8,overlap-reference,512,120.411,134.3,147.7,160.3,563776,0,true,500,72,candidate only; not complete A1+B1/plugin callback
48000,fir129-p16000-s18000,kaiser-g8,overlap-reference,1024,240.79,264.2,276.2,295.8,563776,0,true,500,72,candidate only; not complete A1+B1/plugin callback
48000,fir129-p16000-s18000,kaiser-g8,sustained-edge,32,7.42,7.5,7.5,7.5,563776,0,true,5,72,candidate only; not complete A1+B1/plugin callback
48000,fir129-p16000-s18000,kaiser-g8,sustained-edge,64,17.7,29.1,29.1,29.1,563776,0,true,5,72,candidate only; not complete A1+B1/plugin callback
48000,fir129-p16000-s18000,kaiser-g8,sustained-edge,128,29.66,29.7,29.7,29.7,563776,0,true,5,72,candidate only; not complete A1+B1/plugin callback
48000,fir129-p16000-s18000,kaiser-g8,sustained-edge,256,59.42,60,60,60,563776,0,true,5,72,candidate only; not complete A1+B1/plugin callback
48000,fir129-p16000-s18000,kaiser-g8,sustained-edge,257,59.5,59.6,59.6,59.6,563776,0,true,5,72,candidate only; not complete A1+B1/plugin callback
48000,fir129-p16000-s18000,kaiser-g8,sustained-edge,512,118.62,119.2,119.2,119.2,563776,0,true,5,72,candidate only; not complete A1+B1/plugin callback
48000,fir129-p16000-s18000,kaiser-g8,sustained-edge,1024,237.4,237.9,237.9,237.9,563776,0,true,5,72,candidate only; not complete A1+B1/plugin callback
48000,iir-p16000-s19000,kaiser-g8,reference,32,4.84,4.9,4.9,4.9,563464,0,true,5,8,candidate only; not complete A1+B1/plugin callback
48000,iir-p16000-s19000,kaiser-g8,reference,64,10.6,10.8,10.8,10.8,563464,0,true,5,8,candidate only; not complete A1+B1/plugin callback
48000,iir-p16000-s19000,kaiser-g8,reference,128,19.1,19.5,19.5,19.5,563464,0,true,5,8,candidate only; not complete A1+B1/plugin callback
48000,iir-p16000-s19000,kaiser-g8,reference,256,38.92,39.1,39.1,39.1,563464,0,true,5,8,candidate only; not complete A1+B1/plugin callback
48000,iir-p16000-s19000,kaiser-g8,reference,257,39.18,39.5,39.5,39.5,563464,0,true,5,8,candidate only; not complete A1+B1/plugin callback
48000,iir-p16000-s19000,kaiser-g8,reference,512,78.44,80.9,80.9,80.9,563464,0,true,5,8,candidate only; not complete A1+B1/plugin callback
48000,iir-p16000-s19000,kaiser-g8,reference,1024,133.4,152.7,152.7,152.7,563464,0,true,5,8,candidate only; not complete A1+B1/plugin callback
48000,iir-p16000-s19000,kaiser-g8,edge,32,4.18,4.2,4.2,4.2,563464,0,true,5,8,candidate only; not complete A1+B1/plugin callback
48000,iir-p16000-s19000,kaiser-g8,edge,64,11.54,24.2,24.2,24.2,563464,0,true,5,8,candidate only; not complete A1+B1/plugin callback
48000,iir-p16000-s19000,kaiser-g8,edge,128,16.68,16.9,16.9,16.9,563464,0,true,5,8,candidate only; not complete A1+B1/plugin callback
48000,iir-p16000-s19000,kaiser-g8,edge,256,33.64,34,34,34,563464,0,true,5,8,candidate only; not complete A1+B1/plugin callback
48000,iir-p16000-s19000,kaiser-g8,edge,257,33.58,33.8,33.8,33.8,563464,0,true,5,8,candidate only; not complete A1+B1/plugin callback
48000,iir-p16000-s19000,kaiser-g8,edge,512,66.38,66.7,66.7,66.7,563464,0,true,5,8,candidate only; not complete A1+B1/plugin callback
48000,iir-p16000-s19000,kaiser-g8,edge,1024,118.1,133.5,133.5,133.5,563464,0,true,5,8,candidate only; not complete A1+B1/plugin callback
48000,iir-p16000-s19000,kaiser-g8,overlap-reference,32,2.9604,3.6,4.8,7.1,563464,0,true,500,8,candidate only; not complete A1+B1/plugin callback
48000,iir-p16000-s19000,kaiser-g8,overlap-reference,64,6.7674,9.2,11.5,21.6,563464,0,true,500,8,candidate only; not complete A1+B1/plugin callback
48000,iir-p16000-s19000,kaiser-g8,overlap-reference,128,12.66,17.8,24.7,30.4,563464,0,true,500,8,candidate only; not complete A1+B1/plugin callback
48000,iir-p16000-s19000,kaiser-g8,overlap-reference,256,26.207,36.1,45.1,61.5,563464,0,true,500,8,candidate only; not complete A1+B1/plugin callback
48000,iir-p16000-s19000,kaiser-g8,overlap-reference,257,26.2082,36.2,48.4,60.6,563464,0,true,500,8,candidate only; not complete A1+B1/plugin callback
48000,iir-p16000-s19000,kaiser-g8,overlap-reference,512,51.3458,71.5,87.4,101.7,563464,0,true,500,8,candidate only; not complete A1+B1/plugin callback
48000,iir-p16000-s19000,kaiser-g8,overlap-reference,1024,104.408,144,173.1,412.4,563464,0,true,500,8,candidate only; not complete A1+B1/plugin callback
