rate,conditioner,kernel,profile,source,relative_rms_error,peak_normalized_error,spectral_magnitude_relative_error,finite,reference_convergence,joint_pass,whole_chain_raw_nrms,whole_chain_raw_peak,raw_reference_convergence
48000,fir65-fc20000,kaiser-g8,edge,B1,0.02286428757118022,0.016528074977721196,0.022408632446549382,True,5.558376704387153e-08,False,0.24444137239410557,0.16340179274841843,1.7697499091914918e-05
48000,fir65-fc20000,kaiser-g8,edge,AB,0.0065482957894638675,0.007095186254711878,0.005533878691328484,True,2.6437997162769273e-08,True,0.1559513397728196,0.16176366826082691,1.07197871378137e-05
48000,fir65-fc20000,kaiser-g8,overlap-reference,A1,8.23221634037849e-05,0.00020682017355204456,7.325434337260051e-05,True,4.3093147922750467e-10,True,0.0019228125235933112,0.005009430413080431,1.378628967933255e-07
48000,fir65-fc20000,kaiser-g8,overlap-reference,B1,8.747222937895321e-05,0.00026735226078018754,8.398234202223353e-05,True,5.954684212434674e-10,True,0.0017981626694720519,0.005604544517267581,1.931218293646079e-07
48000,fir65-fc20000,kaiser-g8,overlap-reference,AB,8.232217243075175e-05,0.00020682017414872908,7.325329153955939e-05,True,4.309136786736412e-10,True,0.0019228125295119062,0.005009429427388088,1.3766248447915615e-07
48000,fir65-fc20000,kaiser-g8,sustained-edge,A1,0.003924910657323216,0.0028130374907502902,0.003550673532208518,True,9.024385817133408e-09,True,0.08122700279137246,0.03812159881453307,4.1217403218039434e-06
48000,fir65-fc20000,kaiser-g8,sustained-edge,B1,0.022864287519368198,0.016528074322644356,0.02240863239572999,True,5.558376663646364e-08,False,0.24444136739183175,0.16340179191001733,1.769749724566728e-05
48000,fir65-fc20000,kaiser-g8,sustained-edge,AB,0.003924911057328331,0.0028130374889430167,0.003550665335032884,True,9.024202149422409e-09,True,0.08122700683435179,0.03812160058605458,4.120635976921166e-06
48000,fir65-fc20000,kaiser-g16,reference,A1,3.4405415017330364e-05,2.1670327895362068e-05,2.8812991328895377e-05,True,1.0274359176047313e-08,True,0.07685106149605693,0.06593031292070292,5.298144520316694e-06
48000,fir65-fc20000,kaiser-g16,reference,B1,6.372185806914088e-05,6.341702213433564e-05,6.36893440128641e-05,True,5.954687516263626e-10,True,0.0017739710870116679,0.0053448991475383125,1.9311829882401199e-07
48000,fir65-fc20000,kaiser-g16,reference,AB,3.686911647130988e-05,2.167034385612181e-05,3.2044082858734685e-05,True,1.0275106442757146e-08,True,0.07448651724127522,0.06593034016164662,5.174103795946747e-06
48000,fir65-fc20000,kaiser-g16,edge,A1,6.0054459493453206e-05,4.7594114853790566e-05,5.030144001401078e-05,True,2.6437836044729913e-08,True,0.15455784753522042,0.15515218352343213,1.07124338740753e-05
48000,fir65-fc20000,kaiser-g16,edge,B1,0.00011054581611357077,6.882576494124788e-05,0.00010802097847222674,True,5.558376704387153e-08,True,0.23648615178839044,0.15381797098981484,1.7697499091914918e-05
48000,fir65-fc20000,kaiser-g16,edge,AB,6.005444848932162e-05,4.759411887459957e-05,5.030055263901825e-05,True,2.6437997162769273e-08,True,0.1545578896945815,0.15515218889900795,1.07197871378137e-05
48000,fir65-fc20000,kaiser-g16,overlap-reference,A1,5.1750365011054196e-05,5.057390030665433e-05,5.134411298975954e-05,True,4.3093147922750467e-10,True,0.0018994902905519178,0.004845039934729987,1.378628967933255e-07
48000,fir65-fc20000,kaiser-g16,overlap-reference,B1,6.372185808087111e-05,6.341702233262102e-05,6.368934402357283e-05,True,5.954684212434674e-10,True,0.0017739727669536726,0.005344897783741103,1.931218293646079e-07
48000,fir65-fc20000,kaiser-g16,overlap-reference,AB,5.175040501827019e-05,5.057390091184284e-05,5.134415358176408e-05,True,4.309136786736412e-10,True,0.0018994903023461143,0.0048450389488741835,1.3766248447915615e-07
48000,fir65-fc20000,kaiser-g16,sustained-edge,A1,4.210318008322587e-05,3.953900951147165e-05,3.8991380884469e-05,True,9.024385817133408e-09,True,0.08019856062943113,0.03593047150563877,4.1217403218039434e-06
48000,fir65-fc20000,kaiser-g16,sustained-edge,B1,0.00011054581642115607,6.882576326059853e-05,0.00010802097886216229,True,5.558376663646364e-08,True,0.23648614635068907,0.15381796984916116,1.769749724566728e-05
48000,fir65-fc20000,kaiser-g16,sustained-edge,AB,4.2103185520538486e-05,3.953901052750881e-05,3.8991408816114445e-05,True,9.024202149422409e-09,True,0.08019856456962168,0.03593047327356828,4.120635976921166e-06
96000,raw-control,hann-g8,reference,A1,0.005630956165606034,0.006094255325845734,0.00338806083508449,True,1.2658156478757805e-06,True,0.005630956165606034,0.006094255325845734,1.2658156478757805e-06
96000,raw-control,hann-g8,reference,B1,8.407602070916165e-05,0.0002157256181509607,4.0774832352790695e-05,True,2.9841018015049845e-08,True,8.407602070916165e-05,0.0002157256181509607,2.9841018015049845e-08
96000,raw-control,hann-g8,reference,AB,0.005572130590003407,0.0060942678613931205,0.0033526315192815392,True,1.256381033124373e-06,True,0.005572130590003407,0.0060942678613931205,1.256381033124373e-06
96000,raw-control,hann-g8,edge,A1,0.013701481970890574,0.007924800599934015,0.008238687619751389,True,2.971430600016005e-06,False,0.013701481970890574,0.007924800599934015,2.971430600016005e-06
96000,raw-control,hann-g8,edge,B1,0.006684861172910459,0.005209701623901734,0.0019344583391040268,True,2.6335643593016717e-06,True,0.006684861172910459,0.005209701623901734,2.6335643593016717e-06
96000,raw-control,hann-g8,edge,AB,0.013701483557744306,0.007924802260191608,0.00823867601078624,True,2.9723928031687865e-06,False,0.013701483557744306,0.007924802260191608,2.9723928031687865e-06
96000,raw-control,hann-g8,overlap-reference,A1,0.002510883466717693,0.002779131460688975,0.0019147768563697448,True,2.2940742257733682e-07,True,0.002510883466717693,0.002779131460688975,2.2940742257733682e-07
96000,raw-control,hann-g8,overlap-reference,B1,8.407592831364275e-05,0.00021572772590122593,4.077473639227998e-05,True,2.984119008951534e-08,True,8.407592831364275e-05,0.00021572772590122593,2.984119008951534e-08
96000,raw-control,hann-g8,overlap-reference,AB,0.0025107032267440723,0.002779132348254449,0.0019146600023385208,True,2.2970678521835379e-07,True,0.0025107032267440723,0.002779132348254449,2.2970678521835379e-07
96000,raw-control,hann-g8,sustained-edge,A1,0.011499350718506796,0.011126608789297943,0.008795262332810803,True,8.663876658585537e-07,False,0.011499350718506796,0.011126608789297943,8.663876658585537e-07
